Dialogue ID,Character Name,Dialogue
6460,Harry Potter,Diffindo.
6461,Harry Potter,Hermione...
6462,Ron Weasley,Are -- you -- mental?
6463,Harry Potter,It was you!
6464,Ron Weasley,"Well, yeah.  Bit obvious, I'd think."
6465,Harry Potter,And the doe.  That was you as well.
6466,Ron Weasley,No.  I reckoned it was you.
6467,Harry Potter,My Patronus is a stag.
6468,Ron Weasley,Right.  Antlers.
6469,Harry Potter,You didn't see anyone else?
6470,Ron Weasley,"No, I... I did think maybe I saw something -- when I was running -- over there --"
6471,Ron Weasley,Anything?
6472,Harry Potter,"But I reckon whoever cast the doe, put the sword in that pool hoping we'd find it."
6473,Ron Weasley,"And we did, didn't we?"
6474,Harry Potter,See that?  It knows.  It's afraid. Do it.
6475,Ron Weasley,"What?  No.  Harry.  That thing's bad for me.  I can't handle it. I'm not making excuses for how I acted, but that thing affects me more than it affects you and Hermione.  It made me think stuff -- stuff I was thinking anyway, but it made everything worse."
6476,Harry Potter,All the more reason.
6477,Ron Weasley,No.  I can't --
6478,Harry Potter,Then why are you here?  Why did you come back?
6479,Harry Potter,"I'll have to speak to it in order for it to open.  When it does, don't hesitate.  I don't know what's in here, but it'll put up a fight.  The bit of Riddle that was in his diary tried to kill me."
6480,Harry Potter,On three.  One.  Two.  Three. Take me inside...
6481,Harry Potter,"Stab it, Ron.  Now."
6482,Voldemort,I have seen your heart and it is mine...
6483,Harry Potter,Don't listen to it.
6484,Harry Potter,Ron.  Don't listen to it!
6485,Harry Potter,Ron.  Stab it!
6486,Harry Potter,"We were better without you, happier without you."
6487,Hermione Granger,"Who could look at you beside Harry Potter?  What are you, compared with the Chosen One...?"
6488,Harry Potter,Ron.  It lies!  Stab it!  STAB IT!
6489,Harry Potter,Your mother confessed that she would have preferred me as a son...
6490,Hermione Granger,"Who wouldn't prefer him, what woman would take you, you are nothing, nothing, nothing to him..."
6491,Harry Potter,"Do it, Ron!  Kill it!"
6492,Harry Potter,"After you left, she cried for a week.  She's like my sister."
6493,Ron Weasley,I'm sorry.  I'm sorry I left.
6494,Harry Potter,You've sort of made up for it tonight.  Getting the sword. Finishing off the Horcrux.
6495,Ron Weasley,Saving your life.
6496,Harry Potter,That too.
6497,Ron Weasley,And just think of it.  Only three to go.
6498,Harry Potter,Hermione!
6499,Hermione Granger,Everything all right?
6500,Harry Potter,Fine.  Actually... more than fine.
6501,Ron Weasley,Hey.
6502,Ron Weasley,Wo -- hey -- ouch!
6503,Hermione Granger,"You -- complete -- arse -- Ronald -- Weasley!  You crawl back here after all these weeks and say, 'Hey?' Where's my wand?  Harry, where's my wand!"
6504,Harry Potter,Um... I don't know?
6505,Hermione Granger,"Harry Potter, you give me my wand!"
6506,Ron Weasley,How come he's got your wand?
6507,Hermione Granger,Never mind why he's got my wand --
6508,Hermione Granger,What is that?
6509,Hermione Granger,You destroyed it?
6510,Harry Potter,It's a long story.
6511,Hermione Granger,Don't think this changes anything.
6512,Ron Weasley,"No, of course not.  I only destroyed a bloody freaking Horcrux!  Why would that change anything!  Do you know what it was like for me to hear those words coming from you!  To see you doing those things --"
6513,Hermione Granger,See me doing what things?
6514,Hermione Granger,What happened out there?
6515,Harry Potter,It's a long story.
6516,Ron Weasley,"Look, I wanted to come back the minute I'd left.  I just... didn't know how to find you."
6517,Harry Potter,Exactly how did you find us?
6518,Ron Weasley,With this.
6519,Ron Weasley,"It doesn't just turn off lights. I don't know exactly how it works, but Christmas morning I -- I was sleeping -- in this little pub-- I'd given some Snatchers the slip the night before, me being a blood- traitor and all -- anyway, I was sleeping when I heard it..."
6520,Harry Potter,It?
6521,Ron Weasley,A voice.
6522,Ron Weasley,"Your voice, Hermione.  Coming out of this."
6523,Hermione Granger,And what may I ask did I say?
6524,Ron Weasley,My name.  Just my name.  Like a whisper.
6525,Ron Weasley,So I took this and I clicked it and this tiny ball of light appeared.  And I knew.
6526,Harry Potter,Knew what?
6527,Ron Weasley,"Just knew.  On account of Hermione's voice.  And sure enough, it floated toward me, the ball of light, right to my chest and then -- went straight through -- right here."
6528,Ron Weasley,"I could feel it inside me.  It was warm, like the first sip of a good cup of tea.  And I knew it would take me where I needed to go."
6529,Ron Weasley,So I Disapparated and came out on this hillside.  It was dark.  I didn't have any idea where I was. I just had to hope one of you would show yourselves in the end. And you did.
6530,Ron Weasley,I've always liked it.  These flames Hermione makes.
6531,Ron Weasley,How long you reckon she'll stay mad at me?
6532,Harry Potter,Keep talking 'bout that little ball of light touching your heart -- she'll come round.
6533,Ron Weasley,It was true.  Every word.
6534,Ron Weasley,"Bloody hell.  I just realized. You need a wand, right?"
6535,Harry Potter,Yeah...
6536,Ron Weasley,"Well, I've got one.  Here.  It's Blackthorn, ten inches, nothing special, but I reckon it'll do.  I took it off a Snatcher a few weeks back."
6537,Ron Weasley,"Don't tell Hermione, but they're a bit dim, Snatchers.  This one was definitely part Troll.  The smell off him..."
6538,Harry Potter,Engorgio.
6539,Ron Weasley,Wo.
6540,Harry Potter,Reducio!
6541,Hermione Granger,What's going on in there?
6542,Harry Potter,Nothing.
6543,Ron Weasley,Nothing.
6544,Ron Weasley,"Maybe a bit more practice, eh?"
6545,Hermione Granger,We need to talk.
6546,Ron Weasley,All right.
6547,Hermione Granger,I want to go and see Xenophilius Lovegood.
6548,Harry Potter,Sorry?
6549,Hermione Granger,See this?  It's a letter Dumbledore wrote to Grindelwald. Look at the signature.  It's the mark again.
6550,Hermione Granger,It keeps cropping up.  Here.  In Beedle the Bard.  In the graveyard in Godric's Hollow -- what?
6551,Harry Potter,Jesus.  It was there too.
6552,Hermione Granger,Where?
6553,Harry Potter,Outside Gregorovitch's wand shop. on the alley wall...
6554,Ron Weasley,But what does it mean?
6555,Hermione Granger,"Harry, you don't have a clue where the next Horcrux is.  And neither do I.  But this, this means something.  I'm sure of it."
6556,Ron Weasley,I think Hermione's right.  I think we ought to go and see Lovegood. What say we vote on it?  Those in favor...
6557,Ron Weasley,"Sorry, Harry.  Looks like it's Hermione and me this time."
6558,Harry Potter,"Not still mad at him, are you?"
6559,Hermione Granger,I'm always mad at him.
6560,Ron Weasley,Luna?
6561,Harry Potter,Luna.
6562,Hermione Granger,Luna.
6563,Ron Weasley,Keep off the dirigible plums.
6564,Xenophilius Lovegood,What is it? Who are you? What do you want --
6565,Harry Potter,"Hello, Mr. Lovegood.  I'm Harry Potter.  We met a few months back?"
6566,Harry Potter,"Would it be okay if we came in? It won't take long, sir.  I promise."
6567,Xenophilius Lovegood,Excuse me.
6568,Xenophilius Lovegood,"So.  What brings you here, Mr. Potter?"
6569,Harry Potter,"Well, sir, we need some help."
6570,Xenophilius Lovegood,"Ah.  Help.  I see.  Yes, well, the thing is, helping Harry Potter, rather dangerous these days..."
6571,Ron Weasley,Aren't you the one who keeps telling everyone it's their first duty to help Harry?
6572,Xenophilius Lovegood,"I have expressed that view, yes. In the past.  Would you excuse me one moment.  I shall return shortly and, um, try to help you..."
6573,Harry Potter,What's going on here?
6574,Ron Weasley,"He's mental.  Let's face it. Luna's always good value, but she's nutty as squirrel poo."
6575,Hermione Granger,Do you see that?
6576,Ron Weasley,"Well, yeah, of course.  It's massive, isn't it?"
6577,Hermione Granger,No!  Don't go near it!
6578,Hermione Granger,It's an Erumpent horn.  It's a Class B Tradeable Material.
6579,Ron Weasley,"Yeah, all right..."
6580,Xenophilius Lovegood,May I offer you all an infusion of Gurdyroots? We make it ourselves.
6581,Hermione Granger,"Where is Luna, sir?"
6582,Xenophilius Lovegood,"Luna?  Oh, um, she'll be along. Now how can I help you, Mr. Potter?"
6583,Harry Potter,"Well, sir, it's about something you were wearing around your neck at the wedding.  A symbol..."
6584,Xenophilius Lovegood,You mean this?
6585,Harry Potter,"Yes!  Exactly.  What we wondered, sir, is, well, what is it?"
6586,Xenophilius Lovegood,"What is it?  Well, it's the sign of the Deathly Hallows, of course."
6587,Harry Potter,The what?
6588,Ron Weasley,The what?
6589,Hermione Granger,The what?
6590,Xenophilius Lovegood,The Deathly Hallows.  I assume you're all familiar with 'The Tale of the Three Brothers?'
6591,Hermione Granger,Yes.
6592,Ron Weasley,Yes.
6593,Harry Potter,No.
6594,Hermione Granger,It's in here.
6595,Xenophilius Lovegood,"Well, there's no real reason to go on unless one is familiar with the tale.  Why don't you read it aloud, Miss...?"
6596,Hermione Granger,"Granger.  Well... all right. There were once three brothers who were traveling along a lonely, winding road at twilight --"
6597,Ron Weasley,Midnight.  Mum always said midnight. But twilight's fine.  Better actually.
6598,Hermione Granger,"In time, the brothers reached a river too treacherous to pass..."
6599,Xenophilius Lovegood,"Well, there you are.  Those are the Deathly Hallows."
6600,Harry Potter,Sorry... I still don't really understand...
6601,Xenophilius Lovegood,The Elder Wand...
6602,Xenophilius Lovegood,The Resurrection Stone...
6603,Xenophilius Lovegood,... then encloses both in a TRIANGLE. The Cloak of Invisibility. Together... they make the Deathly Hallows.  Together... they make one master of Death.
6604,Hermione Granger,"Mr. Lovegood, does the Peverell family have anything to do with the Deathly Hallows?"
6605,Xenophilius Lovegood,Ignotus and his brothers Cadmus and Antioch are thought to be the original owners of the Hallows and therefore the inspiration for the story.
6606,Xenophilius Lovegood,"Ah, but your tea's grown cold. Excuse me, I'll be right back."
6607,Ron Weasley,"Let's get out of here once he's back.  I'm not touching this stuff, hot or cold."
6608,Harry Potter,Which one would you choose if you could?  Of the Deathly Hallows?
6609,Hermione Granger,"It's obvious, isn't it?"
6610,Ron Weasley,The Wand.
6611,Hermione Granger,The Cloak.
6612,Harry Potter,The Stone.
6613,Ron Weasley,"You're supposed to say the Cloak, but who wants to spend all day being invisible.  Dead boring if you ask me.  But an unbeatable wand!"
6614,Hermione Granger,Its owner grew drunk with power and was murdered.
6615,Ron Weasley,"Yeah, but imagine what a short wicked life you'd lead."
6616,Hermione Granger,"Why the Stone, Harry?"
6617,Harry Potter,"Well, you could bring people back, couldn't you?  Mad-Eye. Dumbledore.  Sirius.  Anybody."
6618,Hermione Granger,But according to the story they don't want to come back.  It's all rubbish anyway.  There's no such thing as the Deathly Hallows.
6619,Harry Potter,But I have one.  The Invisibility Cloak my father left me.
6620,Hermione Granger,There have always been Cloaks --
6621,Ron Weasley,Not like Harry's.  I've seen a fair few.  Dad used to bring home the ones the Ministry confiscated from petty thieves and the like. They always got holes or tears. Harry's is different.  It's perfect.
6622,Harry Potter,"And I think I've actually held the Resurrection Stone in my hands, that night in Dumbledore's office when he showed me the ring he'd destroyed, the Horcrux.  It had a symbol on it.  Now I think it was the mark of the Hallows."
6623,Hermione Granger,"Mr. Lovegood.  Thank you, sir --"
6624,Ron Weasley,You forgot the water.
6625,Xenophilius Lovegood,The water?
6626,Ron Weasley,For the tea.
6627,Xenophilius Lovegood,"Did, didn't I?  How silly of me."
6628,Hermione Granger,"No matter, sir.  We really ought to be go--"
6629,Xenophilius Lovegood,"No, you mustn't --"
6630,Harry Potter,Sir?
6631,Xenophilius Lovegood,"You're my only hope.  They were angry, you see, about what I'd been writing, so they took her. They took my Luna... But it's really you they want..."
6632,Harry Potter,"Who took her, sir?"
6633,Xenophilius Lovegood,Him.  Surely you call him You-Know- Who.  But his real name of course is... Voldemort.
6634,Ron Weasley,Nooooooooo!
6635,Xenophilius Lovegood,Stop!  I've got him --
6636,Hermione Granger,Ron!  Harry!  Take my hand!
6637,Ron Weasley,That treacherous old bleeder!  Is there no one we can trust!
6638,Harry Potter,They've kidnapped Luna because he supported me.  He was just desperate.
6639,Ron Weasley,I'll do the enchantments.
6640,Scabior,"Hello, beautiful."
6641,Gellert Grindelwald,"Ah, Tom, I thought you would come one day.  But surely you must know I no longer have what you seek..."
6642,Voldemort,"If not you, then who?"
6643,Gellert Grindelwald,"You're so innocent, Tom.  Like a schoolboy.  There's so much you don't understand..."
6644,Voldemort,"Tell me, Grindelwald.  Tell me where to find it!  Tell me who possesses it!  The name, Grindelwald!  The name!"
6645,Gellert Grindelwald,"Can't you guess, Tom?  It lies with him, of course.  Buried within the earth.  It is he who possesses it, even in death.  Your old friend and mine... Dumbledore."
6646,Harry Potter,They exist.  The Hallows.
6647,Harry Potter,"But he only wants the one, the last one.  That's what he's been looking for."
6648,Hermione Granger,What're you saying?
6649,Harry Potter,"He knows where it is, You-Know- Who.  He'll have it by the end of the night.  He's found the Elder Wand."
6650,Ron Weasley,Don't touch her!
6651,Hermione Granger,Stop it!
6652,Scabior,"Your boyfriend'll get worse than that if he doesn't behave, lovely."
6653,Scabior,"What happened to you, ugly?"
6654,Scabior,What's your name?
6655,Harry Potter,Dudely.  Vernon Dudley.
6656,Scabior,"Check the list.  And you, ginger?"
6657,Ron Weasley,Stan Shunpike.
6658,Scabior,Like 'ell you are.  We know skinny Stan.  Try again.
6659,Ron Weasley,Weasley... Barney Weasley.
6660,Scabior,"Weasley, eh?  Wouldn't be related to that blood traitor Arthur Weasley, would you?"
6661,Ron Weasley,Piss off!  Arthur Weasley's ten times the wizard you are!
6662,Scabior,"Worth ten times you if I can find him.  Wasn't you that tipped him off, was it?"
6663,Scabior,"How 'bout you, lovely?  What do they call you...?"
6664,Hermione Granger,Penelope Clearwater.  Half-blood.
6665,Scabior,"You smell like vanilla, Penelope. I think you're going to be my favorite."
6666,Trolley witch,There's no Vernon Dudley on 'ere.
6667,Fenrir Greyback,"Hear that, ugly?  The list says you're lying.  How come you don't want us to know who you are?  Hm?"
6668,Harry Potter,The list is wrong.  I told you who I am --
6669,Scabior,"Change of plans, boys.  We won't be taking this lot to the Ministry."
6670,Harry Potter,What did you put on me?
6671,Hermione Granger,A Stinging Jinx.
6672,Harry Potter,How long will it last?
6673,Hermione Granger,Not long.
6674,Bellatrix Lestrange,Show me. Get Draco. Well?
6675,Draco Malfoy,I can't be sure.
6676,Lucius Malfoy,"Draco. Look closely, son. If we are the ones to hand Potter over to the Dark Lord... ...everything would be forgiven. All would be as it was, you understand?"
6677,Scabior,"Now, we won't be forgetting who actually caught him, I hope, Mr. Malfoy."
6678,Lucius Malfoy,You dare to talk to me like that in my own house?
6679,Bellatrix Lestrange,"Lucius. Don't be shy, sweetie. Come over. Now, if this isn't who we think it is, Draco, and we call him, he'll kill us all. We need to be absolutely sure."
6680,Draco Malfoy,What's wrong with his face?
6681,Bellatrix Lestrange,"Yes, what is wrong with his face?"
6682,Trolley witch,"He came to us like that. Something he picked up in the forest, I reckon."
6683,Bellatrix Lestrange,"Or ran into a Stinging Jinx. Was it you, dearie? Give me her wand. We'll see what her last spell was. Ah. Got you. What is that? Where'd you get that from?"
6684,Trolley witch,It was in her bag when we searched her. Reckon it's mine now. Are you mad? Go! Get out!
6685,Bellatrix Lestrange,"Cissy, put the boys in the cellar. I want to have a little conversation with this one, girl-to-girl."
6686,Ron Weasley,What are we gonna do? We can't leave Hermione alone with her.
6687,Luna Lovegood,Ron? Harry?
6688,Harry Potter,Luna?
6689,Bellatrix Lestrange,That sword is meant to be in my vault at Gringotts. How did you get it? What else did you and your friends take from my vault?!
6690,Hermione Granger,I didn't take anything. Please. I didn't take anything.
6691,Bellatrix Lestrange,I don't believe it.
6692,Ron Weasley,We have to do something.
6693,Garrick Ollivander,There's no way out of here. We've tried everything. It's enchanted.
6694,Hermione Granger,Please! please!
6695,Bellatrix Lestrange,Shut up!
6696,Luna Lovegood,"You're bleeding, Harry. That's a curious thing to keep in your sock."
6697,Harry Potter,Help us.
6698,Ron Weasley,Let her go.
6699,Peter Pettigrew,"Shut up. Get back. You, goblin, come with me."
6700,Dobby,Aah!
6701,Harry Potter,Dobby? What are you doing here?
6702,Dobby,"Dobby has come to rescue Harry Potter, of course. Dobby will always be there for Harry Potter."
6703,Harry Potter,You can Apparate in and out of this room? Could you take us with you?
6704,Dobby,"Of course, sir. I'm an elf."
6705,Ron Weasley,Works for me.
6706,Harry Potter,"Dobby, I want you to take Luna and Mr. Ollivander--"
6707,Ron Weasley,Shell Cottage on the outskirts of Tinworth. Trust me.
6708,Luna Lovegood,"Whenever you're ready, sir."
6709,Dobby,Sir? I like her very much. Meet me at the top of the stairs in 10 seconds.
6710,Peter Pettigrew,Ow.
6711,Dobby,Who gets his wand?
6712,Bellatrix Lestrange,"I'm only going to ask you once more, goblin. Think very, very carefully before you answer."
6713,Griphook,I don't know.
6714,Bellatrix Lestrange,You don't know? Why weren't you doing your job? Who got into my vault? Who stole it? Who stole it? Well?
6715,Griphook,"When I was last in your vault, the sword was there. Oh, well then, perhaps it just walked out on its own then."
6716,Griphook,There is no place safer than Gringotts.
6717,Bellatrix Lestrange,"Liar! Consider yourself lucky, goblin. The same won't be said for this one."
6718,Ron Weasley,Like hell.
6719,Ron Weasley,Expellliarmus!
6720,Harry Potter,Stupefy.
6721,Bellatrix Lestrange,"Stop! Drop your wands. I said, drop them! Pick them up, Draco, now. Well, well, well, look what we have here. It's Harry Potter. He's all bright and shiny and new again, just in time for the Dark Lord. Call him. Call him."
6722,Harry Potter,Stupefy!
6723,Bellatrix Lestrange,Stupid elf. You could've killed me.
6724,Dobby,Dobby never meant to kill. Dobby only meant to maim or seriously injure.
6725,Bellatrix Lestrange,How dare you take a witch's wand? How dare you defy your masters?
6726,Dobby,Dobby has no master. Dobby is a free elf. And Dobby has come to save Harry Potter and his friends.
6727,Harry Potter,Hermione. You're all right. We're safe. We're all safe.
6728,Dobby,Harry Potter.
6729,Harry Potter,"Dobby. Dobby. No, just-- Hold on. Hold on. Look, just hold on, okay? We'll fix you. Hermione will have something. In your bag. Hermione? Hermione? What is it? Help me."
6730,Dobby,Such a beautiful place... ...to be with friends. Dobby is happy to be with his friend... ...Harry Potter.
6731,Luna Lovegood,We should close his eyes. Don't you think? There. Now he could be sleeping.
6732,Harry Potter,I want to bury him. Properly. Without magic.
6733,Luna Lovegood,It's beautiful here.
6734,Bill Weasley,"It was our Aunt's. We used to come here as kids. The Order uses it now as a safe house -- what's left of us, at least."
6735,Luna Lovegood,Muggles think these keep evil away. But they're wrong...
6736,Harry Potter,I need to talk to the goblin.
6737,Harry Potter,How are you?
6738,Griphook,Alive.
6739,Harry Potter,You probably don't remember --
6740,Harry Potter,Yes.
6741,Griphook,And brought me here.
6742,Griphook,You are a very unusual wizard.
6743,Harry Potter,Why did you leave Gringotts?
6744,Griphook,Soon the Death Eaters will control it. That was unacceptable to me.
6745,Ron Weasley,Then you're on our side.
6746,Griphook,This is a wizard's war. I take no side.
6747,Griphook,It is impossible.
6748,Harry Potter,"Alone, yes. With you, no."
6749,Griphook,How did you come by this sword?
6750,Harry Potter,It's complicated. Why did Bellatrix Lestrange think it should be in her vault at Gringotts?
6751,Griphook,It's complicated.
6752,Harry Potter,The sword presented itself to us in a moment of need. We didn't steal it.
6753,Griphook,"There is a sword in Madam Lestrange's vault identical to this one, but it is a fake. It was placed there this past summer."
6754,Harry Potter,And she never suspected?
6755,Griphook,The replica is very convincing. Only a goblin would recognize that this is the true Sword of Gryffindor.
6756,Ron Weasley,Who put it there? The fake.
6757,Griphook,"It was not my place to ask, nor did I desire to. There are more than a few curious things in the vaults at Gringotts."
6758,Harry Potter,And in Madam Lestrange's vault as well?
6759,Griphook,Perhaps.
6760,Griphook,I have no interest in gold.
6761,Harry Potter,Then what? The goblin twists the curl at his chin... then his eyes
6762,Griphook,That is my price.
6763,Griphook,"I have your word, Harry Potter, that you will give me the Sword of Gryffindor if I help you?"
6764,Hermione Granger,"Harry, are you thinking there's a Horcrux in Bellatrix's vault?"
6765,Harry Potter,"She was terrified when she thought we'd been in there. She kept asking you what else we'd taken. I'd bet anything there's a Horcrux there. If we find it, we can kill it. And if we kill it, we're one step closer to killing him."
6766,Ron Weasley,And if we find one? How're we supposed to destroy it if we've given Griphook the sword?
6767,Harry Potter,I'm still working on that part.
6768,Fleur Delacour,He's too weak.
6769,Garrick Ollivander,Forgive me if I don't get up.
6770,Harry Potter,"Mr. Ollivander, I need to ask you a few questions."
6771,Garrick Ollivander,"Anything, m'boy, anything."
6772,Harry Potter,"Can you identify these, sir?"
6773,Garrick Ollivander,Walnut and dragon heartstring. Twelve and three quarter inches. Unyielding. This belongs to Bellatrix Lestrange.
6774,Harry Potter,And this?
6775,Garrick Ollivander,Hawthorn. Unicorn hair. Ten inches. Reasonably pliant. This was the wand of Draco Malfoy.
6776,Harry Potter,Was? Isn't it still?
6777,Garrick Ollivander,Perhaps not -- if you won it from him. I sense its allegiance has changed.
6778,Garrick Ollivander,"The wand chooses the wizard, Mr. Potter. That much has always been clear to those of us who have studied wandlore."
6779,Harry Potter,"What do you know about the Deathly Hallows, sir?"
6780,Garrick Ollivander,"There are rumored to be three: The Elder Wand, the Resurrection Stone and the Invisibility Cloak. It is said that to possess them all is to make oneself the Master of Death. But few truly believe such objects exist --"
6781,Harry Potter,"But you, sir? Do you believe they exist?"
6782,Harry Potter,You're lying. You know one exists and you told him about it. You told him about the Elder Wand and where to go looking for it.
6783,Garrick Ollivander,"He tortured me! Besides, I conveyed only rumors. There's no guarantee he will find it --"
6784,Harry Potter,"He has found it, sir."
6785,Harry Potter,"That's all, sir. We'll leave you to get some rest now."
6786,Garrick Ollivander,"He's after you, Mr. Potter. If it's true, what you say, that he has the Elder Wand, I'm afraid you really don't stand a chance."
6787,Harry Potter,"Then I guess I'll just have to kill him before he finds me, sir."
6788,Ron Weasley,You're sure it's hers?
6789,Hermione Granger,Positive. Harry turns to the two wands on the table -- the ones he showed Ollivander -- and extends the longest to Hermione.
6790,Harry Potter,I reckon you should take this then.
6791,Ron Weasley,You heard Ollivander. It's Harry's now.
6792,Hermione Granger,But I hate that thing -- that's the wand that killed Sirius! How can I hold it and not feel...
6793,Harry Potter,"If I can hold it, you can."
6794,Ron Weasley,"How will we know what it is when we get in there? After all, a Horcrux can be anything."
6795,Harry Potter,I'll know. I can't explain. It's like...
6796,Ron Weasley,That's a bit scary.
6797,Hermione Granger,"It is, Harry. Did Dumbledore ever say anything to you, something that might explain why --"
6798,Harry Potter,No. I just know. When one's near.
6799,Fleur Delacour,"This is the closest I could find to what you described, Hermione."
6800,Hermione Granger,"It's perfect. Thank you, Fleur."
6801,Bill Weasley,"You're leaving, aren't you."
6802,Harry Potter,In the morning.
6803,Bill Weasley,And Griphook?
6804,Harry Potter,He'll be leaving too.
6805,Bill Weasley,"Listen, I don't know what you're up to, but I know goblins. If you've struck any kind of bargain with Griphook, you must be exceptionally careful to live up to it. If you don't... he won't be forgiving."
6806,Luna Lovegood,The sky has lost a star.
6807,Luna Lovegood,"My father used to say that when a child died. She looks up, smiles."
6808,Harry Potter,"Yeah. Funny. Listen, Luna, about your father, I don't want you to think I --"
6809,Luna Lovegood,"I know you understand why my father did what he did, Harry. That's why we don't need to talk about it."
6810,Harry Potter,Hogwarts?
6811,Harry Potter,"It's not the place you left, you"
6812,Luna Lovegood,Neither am I.
6813,Ron Weasley,Always good value. I'll miss her.
6814,Ron Weasley,What d'you think?
6815,Harry Potter,Wouldn't know you if I didn't know you.
6816,Ron Weasley,You want to tell me what that is?
6817,Harry Potter,"Sirius gave it to me. He had a matching piece. He said if I ever needed him, all I had to do was look into it."
6818,Ron Weasley,You mean he could see you?
6819,Harry Potter,Something like that. I don't know. He died before I ever got to use it. The thing is...
6820,Ron Weasley,Go on.
6821,Harry Potter,"You'll think I'm mental, but more than once, when I've looked into it -- I think I've seen Dumbledore."
6822,Ron Weasley,Bloody hell... that's a sight.
6823,Bellatrix Lestrange,"Well, how do I look?"
6824,Ron Weasley,Hideous.
6825,Bellatrix Lestrange,"Oh dear, I missed a spot, didn't I? Hold still..."
6826,Ron Weasley,"Couldn't do anything about that bit in the back that's always flipping up, could you? Dead annoying --"
6827,Ron Weasley,"Never mind. I'm good.  That is you in there, isn't it?"
6828,Harry Potter,"You can give that to Hermione to hold, all right, Griphook?"
6829,Merpeople,Madam Lestrange.
6830,Griphook,"Good morning? Good morning? You're Bellatrix Lestrange, not some dewy-eyed schoolgirl!"
6831,Ron Weasley,Hey. Easy.
6832,Griphook,She gives us away and we might as well use that sword to slit our own throats. Understand?
6833,Hermione Granger,He's right. I was being stupid.
6834,Harry Potter,C'mon. Let's do it.
6835,Merpeople,Identification.
6836,Bellatrix Lestrange,I wish to enter my vault.
6837,Merpeople,"I see. Very well. Excuse me, won't you?"
6838,Bellatrix Lestrange,I don't like to be kept waiting.
6839,Merpeople,Next.
6840,Bellatrix Lestrange,He's with me.
6841,Griphook,They know!
6842,Ron Weasley,What do you mean?
6843,Griphook,They know she's an imposter! They've been warned!
6844,Bogrod,Madam Lestrange. Would you mind presenting your wand?
6845,Bellatrix Lestrange,And why should I do that?
6846,Ron Weasley,"Harry, what do we do? Harry...?"
6847,Bogrod,"It's the bank's policy. I'm sure you understand, given the current climate --"
6848,Bellatrix Lestrange,"No, I most certainly do not understand --"
6849,Bogrod,I'm afraid I must insist.
6850,Harry Potter,Imperio.
6851,Bogrod,"Very well, Madam Lestrange. If you will follow me."
6852,Merpeople,"But... Bogrod, there have been special instructions regarding the Lestrange vault."
6853,Bogrod,I'm fully aware of that. I'm also aware the Lestranges are one of our oldest and most respected families.
6854,Merpeople,"Yes, sir, but our instructions are very specific --"
6855,Bogrod,"Let me be specific with you, Ricbert. I've run this bank for forty-five years, long before anyone had even heard of a Death Eater. The day may come that they feel they can run this place better than me, but that day has not yet arrived. Am I understood!"
6856,Bogrod,"Madam, if you will, I will escort you myself."
6857,Harry Potter,How long before they come after us?
6858,Ron Weasley,What's that? Up ahead.
6859,Griphook,I should have known --
6860,Harry Potter,"What is that, Griphook?"
6861,Harry Potter,Griphook! What is that!
6862,Harry Potter,Well done. Hey.
6863,Griphook,The Thief's Downfall. Washes away all enchantments. Can be deadly.
6864,Ron Weasley,You don't say.  Just out of interest... is there any other way out of here?
6865,Griphook,No.
6866,Bogrod,What the devil are you all doing down here!
6867,Griphook,We need him!
6868,Bogrod,"Is this your doing, Griphook? You have no rights here anymore. When you gave up your keys, you --"
6869,Ron Weasley,Imperio!
6870,Griphook,Well done.
6871,Ron Weasley,No. It's not possible...
6872,Ron Weasley,Bloody hell. That's a Welsh Green.
6873,Hermione Granger,It looks like it's been down here forever.
6874,Griphook,Go on.
6875,Ron Weasley,It's been trained to expect pain when it hears the noise.
6876,Hermione Granger,That's barbaric. I...
6877,Griphook,We'll only have a few seconds. In other words... they'll be no do-
6878,Griphook,"Ready, Bogrod?"
6879,Bogrod,Hm? Oh. Yes. Of course.
6880,Harry Potter,Lumos !
6881,Ron Weasley,Lumos !
6882,Hermione Granger,Lumos !
6883,Ron Weasley,Blimey...
6884,Hermione Granger,Look.
6885,Hermione Granger,No wonder Bellatrix thought it was real.
6886,Ron Weasley,"Is it here, Harry? Can you feel anything?"
6887,Hermione Granger,"It's hot! All eyes turn to the bowl, WOBBLING MADLY on the floor, when... it SPLITS APART and begins to MULTIPLY."
6888,Hermione Granger,"Ron, your foot!"
6889,Griphook,We'll be crushed! Hurry!
6890,Harry Potter,That's it. Up there.
6891,Hermione Granger,How're we going to reach it?
6892,Harry Potter,Give me the sword! The real one.
6893,Ron Weasley,Keep going!
6894,Hermione Granger,Harry! Behind you!
6895,Ron Weasley,The cup!
6896,Hermione Granger,In here!
6897,Harry Potter,"We have a deal, Griphook."
6898,Griphook,I said I'd get you in. I never said anything about getting you out.
6899,Harry Potter,Griphook! Griphook!
6900,Griphook,Thieves! Help! Thieves!
6901,Ron Weasley,Foul little git. Least we've got Bogrod.
6902,Ron Weasley,That's unfortunate.
6903,Hermione Granger,We can't just stand here! Who's got an idea?
6904,Ron Weasley,You're asking us? You're the brilliant one.
6905,Hermione Granger,I've got something. But it's mad.
6906,Hermione Granger,Relashio!
6907,Ron Weasley,That's your idea?
6908,Harry Potter,Come on!
6909,Hermione Granger,It doesn't realize it's free!
6910,Ron Weasley,That was brilliant! BRILLIANT!
6911,Ron Weasley,Bloody hell.
